"","s","e","temp"
"594",2134800,2138400,0.872439315
"595",2138400,2142000,-0.547649508
"596",2142000,2145600,-1.949750105
"597",2145600,2149200,-3.238280776
"598",2149200,2152800,-4.325372991
"599",2152800,2156400,-5.136862179
"600",2156400,2160000,-5.617346221
"601",2160000,2163600,-5.733966658
"602",2163600,2167200,-5.478654537
"603",2167200,2170800,-4.868687406
"604",2170800,2174400,-3.945519028
"605",2174400,2178000,-2.771961047
"606",2178000,2181600,-1.42790825
"607",2181600,2185200,-0.004898299
"608",2185200,2188800,1.400123599
"609",2188800,2192400,2.691410395
"610",2192400,2196000,3.780939158
"611",2196000,2199600,4.594412525
"612",2199600,2203200,5.07632646
"613",2203200,2206800,5.193758679
"614",2206800,2210400,4.938619153
"615",2210400,2214000,4.328208879
"616",2214000,2217600,3.404048305
"617",2217600,2221200,2.229054763
"618",2221200,2224800,0.883260772
"619",2224800,2228400,-0.541635426
"620",2228400,2232000,-1.948516031
"621",2232000,2235600,-3.241461122
"622",2235600,2239200,-4.332286459
"623",2239200,2242800,-5.146556063
"624",2242800,2246400,-5.628659645
"625",2246400,2250000,-5.745608531
"626",2250000,2253600,-5.489291013
"627",2253600,2257200,-4.877032914
"628",2257200,2260800,-3.950424652
"629",2260800,2264400,-2.772494203
"630",2264400,2268000,-1.423418106
"631",2268000,2271600,0.004937616
"632",2271600,2275200,1.415274957
"633",2275200,2278800,2.711493612
"634",2278800,2282400,3.805241132
"635",2282400,2286000,4.621937116
"636",2286000,2289600,5.105860683
"637",2289600,2293200,5.223954217
"638",2293200,2296800,4.968083717
"639",2296800,2300400,4.355601214
"640",2300400,2304000,3.428170372
"641",2304000,2307600,2.248934753
"642",2307600,2311200,0.898221201
"643",2311200,2314800,-0.531929302
"644",2314800,2318400,-1.944030941
"645",2318400,2322000,-3.241795531
"646",2322000,2325600,-4.336695535
"647",2325600,2329200,-5.154000324
"648",2329200,2332800,-5.637874107
"649",2332800,2336400,-5.755187772
"650",2336400,2340000,-5.497784421
"651",2340000,2343600,-4.883043673
"652",2343600,2347200,-3.952705709
"653",2347200,2350800,-2.770034615
"654",2350800,2354400,-1.41551381
"655",2354400,2358000,0.01863359
"656",2358000,2361600,1.434726375
"657",2361600,2365200,2.736280996
"658",2365200,2368800,3.834587954
"659",2368800,2372400,4.654760604
"660",2372400,2376000,5.140843926
"661",2376000,2379600,5.259634766
"662",2379600,2383200,5.002952722
"663",2383200,2386800,4.388206378
"664",2386800,2390400,3.457215691
"665",2390400,2394000,2.273370207
"666",2394000,2397600,0.917316168
"667",2397600,2401200,-0.518534013
"668",2401200,2404800,-1.936296165
"669",2404800,2408400,-3.239283903
"670",2408400,2412000,-4.338598913
"671",2412000,2415600,-5.159192755
"672",2415600,2419200,-5.644986877
"673",2419200,2422800,-5.762701543
"674",2422800,2426400,-5.504132244
"675",2426400,2430000,-4.886717904
"676",2430000,2433600,-3.952361521
"677",2433600,2437200,-2.764583013
"678",2437200,2440800,-1.404197702
"679",2440800,2444400,0.036185565
"680",2444400,2448000,1.45847209
"681",2448000,2451600,2.765765204
"682",2451600,2455200,3.868970928
"683",2455200,2458800,4.692873262
"684",2458800,2462400,5.181265822
"685",2462400,2466000,5.300789753
"686",2466000,2469600,5.043215837
"687",2469600,2473200,4.426014708
"688",2473200,2476800,3.491175656
"689",2476800,2480400,2.302353883
"690",2480400,2484000,0.940540017
"691",2484000,2487600,-0.501453529
"692",2487600,2491200,-1.925313994
"693",2491200,2494800,-3.233926983
"694",2494800,2498400,-4.337996029
"695",2498400,2502000,-5.162131818
"696",2502000,2505600,-5.649995848
"697",2505600,2509200,-5.768147618
"698",2509200,2512800,-5.508332601
"699",2512800,2516400,-4.888054516
"700",2516400,2520000,-3.94939219
"701",2520000,2523600,-2.756141012
"702",2523600,2527200,-1.389473137
"703",2527200,2530800,0.057588339
"704",2530800,2534400,1.486505065
"705",2534400,2538000,2.799937498
"706",2538000,2541600,3.908379866
"707",2541600,2545200,4.736263797
"708",2545200,2548800,5.227114395
"709",2548800,2552400,5.347406983
"710",2552400,2556000,5.08886113
"711",2556000,2559600,4.469015001
